20.76	4
20.76	12
20.76	25
20.76	39
20.77	14
20.77	21
20.78	5
20.78	16
20.78	19
20.78	20
20.78	23
20.78	27
20.78	31
20.78	40
20.78	46
20.78	57
20.79	2
20.79	18
20.79	34
20.79	42
20.79	48
20.79	49
20.79	50
20.79	59
20.8	1
20.8	6
20.8	7
20.8	8
20.8	9
20.8	10
20.8	22
20.8	29
20.8	32
20.8	35
20.8	36
20.8	43
20.8	47
20.8	51
20.8	52
20.8	53
20.81	11
20.81	13
20.81	15
20.81	17
20.81	28
20.81	30
20.81	38
20.81	41
20.81	45
20.81	55
20.81	56
20.81	58
20.81	60
20.82	3
20.82	24
20.82	26
20.82	44
20.82	54
20.83	33
20.83	37
41.54	39
41.55	4
41.55	14
41.55	25
41.55	46
41.56	1
41.56	2
41.57	31
41.57	60
41.58	12
41.58	19
41.58	53
41.58	57
41.59	5
41.59	6
41.59	27
41.59	32
41.59	42
41.59	48
41.59	49
41.59	59
41.6	3
41.6	9
41.6	11
41.6	13
41.6	15
41.6	16
41.6	18
41.6	23
41.6	34
41.6	35
41.6	36
41.6	40
41.6	47
41.6	50
41.6	54
41.61	8
41.61	10
41.61	17
41.61	20
41.61	22
41.61	24
41.61	29
41.61	51
41.62	7
41.62	21
41.62	28
41.62	30
41.62	37
41.62	41
41.62	43
41.62	52
41.62	56
41.63	44
41.63	55
41.64	38
41.64	45
41.65	26
41.66	33
41.66	58
62.34	4
62.34	39
62.34	46
62.34	53
62.36	1
62.36	14
62.36	51
62.37	11
62.37	25
62.37	31
62.37	36
62.38	2
62.38	10
62.38	15
62.38	19
62.38	23
62.38	32
62.38	41
62.38	59
62.39	6
62.39	16
62.39	18
62.39	24
62.39	48
62.39	49
62.39	52
62.39	60
62.4	3
62.4	5
62.4	12
62.4	29
62.4	40
62.4	56
62.4	57
62.41	17
62.41	22
62.41	27
62.41	28
62.41	34
62.41	42
62.41	47
62.41	50
62.42	8
62.42	9
62.42	20
62.42	35
62.42	54
62.43	7
62.43	13
62.43	21
62.43	37
62.43	38
62.43	45
62.43	55
62.44	43
62.44	44
62.45	33
62.45	58
62.46	30
62.49	26
83.1	4
83.13	36
83.14	14
83.14	25
83.14	39
83.14	46
83.15	1
83.16	32
83.16	53
83.16	59
83.17	5
83.17	11
83.17	24
83.17	41
83.18	29
83.18	31
83.18	47
