97.55	5
104.43	3
106.03	1
106.58	10
108.11	4
114.44	7
118.32	9
119.89	6
138.21	2
187.13	8
192.49	5
201.08	10
208.13	1
217.14	7
217.17	4
217.64	9
228.34	3
243.29	6
303.53	2
304.95	10
313.82	5
325.46	1
339.54	9
341.54	4
342.5	8
350.89	3
368.27	6
386.26	7
409.53	2
413.45	5
415.14	10
435.76	8
444.4	4
447.08	1
447.66	9
453.31	3
477.33	6
519.72	10
524.29	5
530.9	2
542.99	8
545.32	7
552.97	4
578.07	9
592.13	6
597.22	3
613.62	10
619.09	1
657.21	8
657.62	2
667.87	4
670.96	7
674.83	5
675.72	9
701.45	6
726.28	1
728.66	3
735.1	10
753.57	8
766.19	7
774.8	9
777.56	4
786.64	2
792.49	5
814.71	6
828.72	10
843.55	3
849.72	1
880.5	7
885.89	9
889.29	4
890.92	8
918.86	2
926.79	6
934.84	5
937.83	10
950.27	3
981.65	1
991.74	9
996.38	8
