20.76	17
20.76	31
20.77	32
20.77	45
20.78	4
20.78	16
20.78	23
20.78	29
20.78	30
20.78	49
20.78	59
20.79	3
20.79	6
20.79	12
20.79	14
20.79	20
20.79	28
20.79	35
20.79	40
20.79	43
20.79	50
20.79	57
20.8	1
20.8	8
20.8	9
20.8	10
20.8	11
20.8	15
20.8	22
20.8	25
20.8	26
20.8	27
20.8	34
20.8	36
20.8	37
20.8	41
20.8	47
20.8	52
20.8	53
20.8	55
20.8	56
20.8	60
20.81	2
20.81	13
20.81	19
20.81	33
20.81	38
20.81	39
20.81	44
20.81	46
20.81	48
20.81	54
20.82	5
20.82	7
20.82	18
20.82	21
20.82	24
20.82	51
20.83	58
20.85	42
41.51	17
41.51	32
41.52	31
41.53	29
41.54	4
41.54	16
41.54	30
41.55	3
41.55	10
41.55	12
41.55	35
41.55	40
41.55	45
41.55	59
41.56	6
41.56	20
41.56	28
41.56	39
41.56	55
41.57	8
41.57	9
41.57	22
41.57	23
41.57	26
41.57	38
41.57	43
41.57	49
41.57	50
41.57	57
41.58	5
41.58	7
41.58	19
41.58	24
41.58	25
41.58	27
41.58	36
41.58	37
41.58	44
41.58	47
41.58	52
41.58	53
41.59	1
41.59	18
41.59	33
41.59	34
41.59	46
41.59	48
41.59	60
41.6	2
41.6	11
41.6	15
41.6	41
41.6	54
41.61	13
41.61	14
41.61	51
41.61	56
41.62	21
41.62	58
41.66	42
62.23	17
62.24	4
62.24	31
62.25	12
62.25	32
62.25	39
62.25	40
62.25	45
62.25	59
62.27	16
62.27	23
62.28	29
62.28	35
62.28	43
62.29	30
62.29	50
62.29	55
62.3	49
62.3	57
62.3	60
62.31	1
62.31	3
62.31	10
62.31	20
62.31	38
62.31	52
62.32	6
62.32	8
62.32	22
62.32	44
62.32	47
62.33	9
62.33	15
62.33	28
62.34	2
62.34	7
62.34	19
62.35	11
62.35	18
62.35	26
62.35	27
62.35	46
62.35	53
62.36	56
62.37	5
62.37	25
62.37	36
62.37	54
62.38	24
62.38	33
62.38	37
62.38	41
62.38	48
62.39	34
62.41	51
62.42	13
62.42	14
62.42	58
62.43	21
62.44	42
82.86	17
82.89	4
82.91	35
82.92	12
82.92	40
82.92	45
82.93	59
82.94	31
82.94	39
82.95	29
82.96	23
82.99	16
82.99	32
82.99	43
83.0	20
83.01	38
83.01	55
83.02	6
83.02	15
83.02	49
83.02	50
83.03	52
83.03	57
83.04	3
83.04	60
83.05	19
83.05	47
83.06	1
83.06	22
83.07	8
83.07	9
83.07	30
83.08	7
83.08	10
83.08	26
83.08	27
83.08	28
83.09	2
83.09	44
83.11	5
83.11	11
83.11	56
83.12	46
83.12	53
83.13	18
83.14	25
83.15	24
83.15	33
83.15	36
83.15	41
83.15	48
83.15	54
83.16	37
83.18	13
83.18	14
83.19	58
83.2	34
83.21	21
83.21	51
83.23	42
103.44	17
103.51	4
103.54	12
103.54	40
103.56	35
103.58	39
103.58	45
103.59	31
103.59	59
103.61	23
103.63	20
103.65	29
103.66	16
103.66	32
103.66	55
103.67	49
103.68	43
103.69	6
103.7	50
103.71	3
103.71	38
103.72	60
103.74	15
103.74	47
103.74	52
103.75	19
103.76	7
103.76	9
103.76	57
103.77	8
103.77	26
103.78	22
103.79	1
103.81	10
103.81	30
103.82	28
103.83	44
103.84	2
103.84	11
103.84	27
103.84	56
103.87	36
103.87	41
103.87	46
103.87	53
103.9	5
103.9	18
103.9	25
103.91	33
103.92	24
103.92	54
103.95	34
103.95	37
103.95	58
103.96	13
103.96	14
103.97	48
104.0	51
104.01	42
104.03	21
124.01	17
124.13	12
124.13	40
124.15	4
124.16	35
124.17	59
124.19	45
124.21	23
124.21	39
124.22	31
124.26	20
124.26	49
124.26	55
124.3	43
124.31	16
124.31	29
124.32	6
124.32	32
124.35	50
124.38	3
124.38	52
124.38	60
124.39	26
124.41	38
124.42	47
124.43	19
124.43	57
124.44	15
124.45	22
124.46	9
124.47	7
124.52	56
124.53	1
124.53	8
124.53	44
124.54	10
124.56	11
124.56	30
124.57	28
124.58	27
124.58	41
124.6	2
124.6	36
124.6	53
124.62	46
124.69	25
124.69	33
124.7	5
124.7	18
124.7	54
124.71	24
124.72	14
124.74	13
124.74	58
124.75	34
124.75	37
124.76	48
124.79	51
124.8	21
124.8	42
144.52	17
144.67	4
144.71	45
144.73	35
144.74	40
144.76	59
144.77	12
144.78	23
144.78	31
144.8	39
144.83	20
144.83	55
144.88	49
144.9	32
144.9	43
144.93	16
144.93	29
144.95	6
144.96	26
144.97	50
145.01	52
145.03	60
145.05	3
145.08	38
145.08	47
145.09	9
145.09	15
145.1	19
145.12	57
145.13	22
145.14	7
145.18	56
145.23	44
145.25	10
145.25	30
145.26	11
145.27	1
145.28	8
145.31	27
145.32	28
145.32	41
145.35	53
145.36	46
145.37	36
145.38	2
145.43	33
145.45	5
145.46	24
145.47	25
145.48	54
145.49	14
145.49	18
145.52	37
145.54	13
145.54	48
145.55	34
145.55	51
145.56	21
145.56	58
145.58	42
164.99	17
165.2	4
165.27	45
165.28	35
165.28	40
165.3	12
165.3	59
165.32	31
165.33	39
165.35	20
165.35	23
165.41	55
165.45	49
165.49	32
165.49	43
165.51	29
165.52	16
165.53	26
165.54	6
165.54	50
165.63	52
165.63	60
165.66	3
165.66	9
165.72	47
165.73	15
165.74	19
165.75	7
165.75	57
165.76	38
165.8	22
165.83	56
165.89	44
165.94	10
165.95	30
165.97	1
165.98	11
166.03	41
166.04	27
166.06	8
166.07	46
166.08	28
166.08	53
166.11	2
166.11	36
166.15	33
166.22	5
166.23	24
166.23	25
166.26	14
166.26	54
166.28	37
166.29	51
166.3	18
166.3	34
166.3	48
166.34	13
166.34	21
166.36	58
166.37	42
185.46	17
185.69	4
185.78	40
185.8	12
185.8	45
185.82	35
185.83	31
185.84	59
185.86	20
