93.33	70.0827170628
106.05	73.266940629
119.65	68.1252104746
120.46	71.9433475304
196.36	125.825979763
196.77	131.721666332
208.78	131.31579277
208.8	134.484853586
301.48	191.739652372
301.49	193.745996262
301.49	373.745996262
301.5	191.464929382
393.12	250.317485749
393.13	248.558908914
393.14	253.670535507
393.14	493.670535507
487.91	312.421499013
487.92	313.2368487
487.93	309.571301833
487.93	609.571301833
584.46	372.074301438
584.47	373.440377003
584.47	733.440377003
584.48	374.674645755
671.03	433.783902548
671.03	853.783902548
671.04	431.569620738
671.04	851.569620738
765.64	487.870212039
765.65	486.398919745
765.65	966.398919745
765.66	487.747744202
850.98	553.615991945
850.98	1093.61599194
850.99	549.015430881
850.99	1089.01543088
952.26	612.438658213
952.26	1212.43865821
952.27	610.497003668
952.27	1210.49700367
