0.0	-3.89403810263
0.01	-3.88818812559
0.02	-3.88510470265
0.03	-3.87889667475
0.04	-3.87347433876
0.05	-3.86847666194
0.06	-3.8625354633
0.07	-3.85710133296
0.08	-3.85299003681
0.09	-3.84787483942
0.1	-3.84471702937
0.11	-3.8412356177
0.12	-3.83527903721
0.13	-3.82911392111
0.14	-3.82515089865
0.15	-3.82039219645
0.16	-3.81485957503
0.17	-3.80862824266
0.18	-3.80549330167
0.19	-3.80025667892
0.2	-3.79672487982
0.21	-3.7916803121
0.22	-3.78832308751
0.23	-3.78396432576
0.24	-3.77796805644
0.25	-3.77421184342
0.26	-3.77119062706
0.27	-3.76777866694
0.28	-3.76202401589
0.29	-3.75747230495
0.3	-3.75310138002
0.31	-3.74928104587
0.32	-3.74464241127
0.33	-3.73962073416
0.34	-3.73621052131
0.35	-3.73204280208
0.36	-3.72682672277
0.37	-3.72249141486
0.38	-3.71836617612
0.39	-3.71464505296
0.4	-3.71062674357
0.41	-3.70445656732
0.42	-3.70006761547
0.43	-3.69663187339
0.44	-3.69055271134
0.45	-3.68497991681
0.46	-3.68076272144
0.47	-3.67580232008
0.48	-3.6720749917
0.49	-3.66832912069
0.5	-3.66235216862
0.51	-3.6582569161
0.52	-3.65230343012
0.53	-3.64760179411
0.54	-3.64295130219
0.55	-3.63966404777
0.56	-3.63375442567
0.57	-3.6275525568
0.58	-3.62278091997
0.59	-3.61775134616
0.6	-3.61382279621
0.61	-3.60763359137
0.62	-3.60169453142
0.63	-3.59607873802
0.64	-3.59254239478
0.65	-3.58697805223
0.66	-3.58232236657
0.67	-3.57897185551
0.68	-3.57422717423
0.69	-3.56900945879
0.7	-3.56385164552
0.71	-3.55936569968
0.72	-3.55481216357
0.73	-3.5490672844
0.74	-3.54615990909
0.75	-3.54288645176
0.76	-3.53909058791
0.77	-3.5348113706
0.78	-3.5289097626
0.79	-3.52315697601
0.8	-3.51935417936
0.81	-3.51336697598
0.82	-3.50914204846
0.83	-3.50448022394
0.84	-3.49869615754
0.85	-3.49336878788
0.86	-3.48950828345
0.87	-3.48651233453
0.88	-3.4811839262
0.89	-3.47720403514
0.9	-3.4717073794
0.91	-3.46698690509
0.92	-3.46167380445
0.93	-3.45662502398
0.94	-3.45049007681
0.95	-3.44681419586
0.96	-3.44099100646
0.97	-3.43495813251
0.98	-3.43105715747
0.99	-3.42521975537
1.0	-3.41990268254
1.01	-3.41428516037
1.02	-3.41038313448
1.03	-3.40557699703
1.04	-3.40116890043
1.05	-3.39595240726
1.06	-3.39015491847
1.07	-3.38717110027
1.08	-3.38394884193
1.09	-3.38008897892
1.1	-3.37535450784
1.11	-3.37123799269
1.12	-3.36572396285
1.13	-3.36282967995
1.14	-3.35867001924
1.15	-3.35309307265
1.16	-3.34957428449
1.17	-3.34527613707
1.18	-3.34224806221
1.19	-3.33737089731
1.2	-3.33381063947
1.21	-3.32901800464
1.22	-3.32385544133
1.23	-3.32105967964
1.24	-3.31787446278
1.25	-3.31499790513
1.26	-3.31087194182
1.27	-3.30579828437
1.28	-3.29989369979
1.29	-3.29466176001
1.3	-3.29012566246
1.31	-3.28477167062
1.32	-3.27967272839
1.33	-3.27666998458
1.34	-3.27100459204
1.35	-3.26588687247
1.36	-3.26040686214
1.37	-3.25736574337
1.38	-3.25321447038
1.39	-3.25017697171
1.4	-3.24540156302
1.41	-3.24061314335
1.42	-3.23539237216
1.43	-3.23143919421
1.44	-3.22848438782
1.45	-3.22304521002
1.46	-3.21784683313
1.47	-3.21278143401
1.48	-3.207895384
1.49	-3.20484133316
1.5	-3.19931411465
1.51	-3.19593225053
1.52	-3.19211693788
1.53	-3.18686741866
1.54	-3.18264978554
1.55	-3.1766890506
1.56	-3.17338224275
1.57	-3.16954583905
1.58	-3.16475480609
1.59	-3.15908915561
1.6	-3.1562841045
1.61	-3.15348111456
1.62	-3.14858072843
1.63	-3.14460706435
1.64	-3.14123940664
1.65	-3.13526557874
1.66	-3.13025034053
1.67	-3.12495486221
1.68	-3.12084449648
1.69	-3.11502624561
1.7	-3.11138251537
1.71	-3.10669233418
1.72	-3.10212751615
1.73	-3.0977417234
1.74	-3.09471107595
1.75	-3.08878687237
1.76	-3.08425982516
1.77	-3.07938660573
1.78	-3.07550372426
1.79	-3.07159628953
1.8	-3.06733206557
1.81	-3.06220722963
1.82	-3.05926832439
1.83	-3.05523712148
1.84	-3.05046096947
1.85	-3.04684254283
1.86	-3.04114831817
1.87	-3.03730414003
1.88	-3.03259021826
1.89	-3.02741530152
1.9	-3.022968201
1.91	-3.01918687981
1.92	-3.01473614053
1.93	-3.00968060109
1.94	-3.00419486875
1.95	-3.00127575505
1.96	-2.99800709712
1.97	-2.99424485502
1.98	-2.98978600133
1.99	-2.98647655433
2.0	-2.98300523244
2.01	-2.98012838274
2.02	-2.97583539092
2.03	-2.97063588539
2.04	-2.96554705084
2.05	-2.96278538129
2.06	-2.95811239083
2.07	-2.95359831369
2.08	-2.95059433681
2.09	-2.94566013829
2.1	-2.94129397287
2.11	-2.93592072531
2.12	-2.93254897145
2.13	-2.9287348759
2.14	-2.92445700327
2.15	-2.92167896902
2.16	-2.91797114225
2.17	-2.91496380113
2.18	-2.91023018439
2.19	-2.90732314344
2.2	-2.90322930595
2.21	-2.89918343716
2.22	-2.8962077475
2.23	-2.89167949483
2.24	-2.8885405541
2.25	-2.88402295194
2.26	-2.87821754302
2.27	-2.87253277234
2.28	-2.86885923793
2.29	-2.86572528336
2.3	-2.86185873741
2.31	-2.85728553378
2.32	-2.85401705026
2.33	-2.85038021688
2.34	-2.84756905362
2.35	-2.84381668451
2.36	-2.8402540408
2.37	-2.83514729308
2.38	-2.83122681862
2.39	-2.82828849121
2.4	-2.82484546085
2.41	-2.81930994259
2.42	-2.81357402368
2.43	-2.80903589183
2.44	-2.80593001615
2.45	-2.80218102676
2.46	-2.7995250001
2.47	-2.79503225683
2.48	-2.79091358494
2.49	-2.78733114242
2.5	-2.78317003057
2.51	-2.77956926768
2.52	-2.77506153021
2.53	-2.7724341282
2.54	-2.76813466192
2.55	-2.76363692783
2.56	-2.75935897297
2.57	-2.7536763822
2.58	-2.74900627212
2.59	-2.7440518007
2.6	-2.73864452616
2.61	-2.7327908398
2.62	-2.72992714233
2.63	-2.72679584616
2.64	-2.7229758553
2.65	-2.72024813906
2.66	-2.71459639912
2.67	-2.71049842285
2.68	-2.70612028176
2.69	-2.70048797568
2.7	-2.69644060886
2.71	-2.69155311157
2.72	-2.68775687064
2.73	-2.68225744069
2.74	-2.67870978491
2.75	-2.67570377294
2.76	-2.67134745801
2.77	-2.66661951447
2.78	-2.66150283149
2.79	-2.65580191856
2.8	-2.65204166002
2.81	-2.64765665939
2.82	-2.64266220016
2.83	-2.6382304567
2.84	-2.63268826944
2.85	-2.62973302755
