89.91	1
91.49	6
97.17	8
101.44	10
103.32	7
103.55	9
105.49	5
109.92	2
109.93	4
109.94	3
198.83	2
198.84	10
198.85	1
198.85	9
198.86	6
198.86	7
198.86	8
199.45	3
199.54	5
199.55	4
298.09	10
298.1	1
298.11	2
298.11	8
298.12	4
298.12	6
298.12	7
298.12	9
298.13	3
298.13	5
383.72	7
383.73	5
383.73	9
383.74	6
383.74	8
383.75	1
383.75	4
383.76	2
383.76	3
383.76	10
476.77	6
476.78	8
476.78	9
476.79	1
476.79	7
476.79	10
476.8	2
476.8	5
476.81	3
476.81	4
571.76	7
571.77	5
571.77	8
571.77	9
571.78	1
571.78	3
571.78	4
571.78	6
571.78	10
571.79	2
663.13	1
663.14	2
663.14	8
663.14	9
663.14	10
663.15	3
663.15	4
663.15	6
663.15	7
663.16	5
757.44	10
757.45	1
757.45	2
757.45	8
757.45	9
757.46	3
757.46	4
757.46	6
757.46	7
757.47	5
848.99	2
849.0	1
849.0	3
849.0	4
849.0	10
849.01	5
849.01	6
849.01	8
849.01	9
849.02	7
940.9	6
940.91	4
940.91	5
940.91	8
940.91	9
940.92	1
940.92	2
940.92	3
940.92	7
940.92	10
