0.0	-2.84110280414
0.01	-2.83612381106
0.02	-2.83027412926
0.03	-2.82254025076
0.04	-2.81539621582
0.05	-2.81023517663
0.06	-2.80388623893
0.07	-2.79925588294
0.08	-2.79139117282
0.09	-2.7851251369
0.1	-2.7768886134
0.11	-2.77140720947
0.12	-2.7670729952
0.13	-2.76016033609
0.14	-2.75337085225
0.15	-2.74888577848
0.16	-2.74253502508
0.17	-2.7371708592
0.18	-2.72973550671
0.19	-2.72115212916
0.2	-2.71610642345
0.21	-2.70818538085
0.22	-2.70345583411
0.23	-2.6949620918
0.24	-2.68926901072
0.25	-2.68044392003
0.26	-2.67165389951
0.27	-2.66780738
0.28	-2.66316135129
0.29	-2.65435474414
0.3	-2.65023506579
0.31	-2.64253906936
0.32	-2.63447543919
0.33	-2.62982604813
0.34	-2.62131363559
0.35	-2.61254829271
0.36	-2.60711101085
0.37	-2.60233200144
0.38	-2.59811184665
0.39	-2.59204806345
0.4	-2.58422633945
0.41	-2.57586381428
0.42	-2.57190847544
0.43	-2.56345034404
0.44	-2.55540480608
0.45	-2.5507026403
0.46	-2.54381435443
0.47	-2.53856251431
0.48	-2.53374847361
0.49	-2.5295856262
0.5	-2.52249294288
0.51	-2.51538854348
0.52	-2.50976736047
0.53	-2.50214309818
0.54	-2.49541212557
0.55	-2.48746933318
0.56	-2.48001020622
0.57	-2.47525620448
0.58	-2.4698977936
0.59	-2.46451082883
0.6	-2.45862816011
0.61	-2.4512495701
0.62	-2.44413675927
0.63	-2.43561438823
0.64	-2.43013755896
0.65	-2.42363628156
0.66	-2.417752005
0.67	-2.41305682409
0.68	-2.40645646741
0.69	-2.40200043519
0.7	-2.39517566367
0.71	-2.39046225671
0.72	-2.38469175824
0.73	-2.37768308841
0.74	-2.37362053619
0.75	-2.36733704167
0.76	-2.36041333861
0.77	-2.3518902683
0.78	-2.3446321184
0.79	-2.33618731787
0.8	-2.32983777693
0.81	-2.32213417663
0.82	-2.31641914494
0.83	-2.30935034437
0.84	-2.30238515158
0.85	-2.29403551221
0.86	-2.286094888
