85.79	53
91.21	39
94.64	31
95.21	24
97.41	36
99.75	13
100.55	18
101.07	33
102.96	23
104.96	55
106.12	10
107.45	29
109.09	54
109.16	32
109.3	11
111.76	3
112.82	1
113.27	42
113.43	52
114.58	41
115.07	2
115.38	57
116.71	6
116.86	28
118.51	56
118.9	59
120.79	48
122.8	14
122.98	27
123.5	5
126.4	37
127.19	22
127.23	17
127.34	16
127.99	19
128.65	40
129.9	44
130.31	4
130.64	60
131.43	20
132.54	34
133.83	9
136.98	25
137.46	49
141.48	35
142.04	51
142.68	38
145.13	7
146.62	26
147.54	50
147.66	15
155.87	43
155.89	30
162.33	47
169.05	21
174.49	58
175.81	8
180.38	45
187.0	31
192.83	53
197.57	24
201.92	46
203.14	29
208.71	36
213.34	41
213.56	42
213.59	12
213.9	54
214.81	3
217.85	32
218.44	55
221.21	52
224.06	10
225.04	48
225.16	11
225.82	23
226.45	33
228.94	6
228.95	14
232.13	49
232.3	59
234.47	13
234.57	1
235.41	56
237.15	20
239.55	57
239.6	60
240.46	22
241.38	39
243.01	44
243.73	19
243.78	34
246.4	4
248.25	37
250.03	7
257.2	51
257.53	40
259.5	47
260.83	9
262.97	2
267.93	28
275.9	16
276.76	50
277.64	30
279.83	15
282.56	8
288.83	26
289.15	45
290.15	21
291.76	58
292.37	5
301.18	24
302.35	46
303.49	38
304.68	29
307.91	31
309.14	43
309.29	35
313.6	53
316.07	18
326.52	54
327.61	27
327.65	36
329.29	12
330.11	49
330.97	55
331.36	17
331.45	14
332.08	32
334.66	48
335.91	25
337.22	41
340.81	59
341.85	42
345.7	56
347.7	1
351.54	34
351.64	19
353.02	60
353.77	3
354.59	6
357.42	23
359.39	22
359.41	37
360.42	57
360.61	52
360.99	11
363.64	20
369.35	47
369.49	28
371.85	10
373.06	39
373.25	44
374.42	50
377.0	16
377.02	51
379.7	33
388.24	13
389.67	4
390.58	7
391.07	2
392.18	8
393.16	15
397.37	58
401.52	38
402.11	30
406.68	40
409.36	26
409.74	45
410.67	9
410.7	5
413.06	53
421.67	46
423.0	31
423.06	18
423.57	43
429.1	29
433.49	24
445.36	21
449.2	56
449.48	12
450.76	27
450.88	48
451.03	35
453.3	54
456.13	22
461.84	25
464.08	32
464.44	37
467.08	47
468.08	1
468.35	11
469.07	52
469.57	10
469.94	23
470.77	14
471.81	42
472.36	3
473.85	55
474.4	19
475.05	39
476.64	34
478.76	36
478.77	57
484.45	17
484.52	41
487.39	7
491.1	20
492.28	50
494.27	60
495.41	33
496.81	44
500.74	28
501.55	16
501.78	8
506.14	2
510.42	9
511.37	15
511.54	49
515.76	30
515.84	51
520.05	6
520.24	45
520.69	43
521.83	13
522.02	4
524.08	53
529.45	5
534.48	29
534.63	31
541.42	38
542.74	46
547.81	58
548.1	35
551.6	18
556.3	27
558.35	59
565.26	1
565.79	56
566.89	48
573.39	25
573.67	32
575.63	12
576.21	41
576.52	21
576.78	34
581.46	52
585.21	11
585.31	24
585.83	26
590.45	42
590.47	40
590.91	54
591.28	7
591.8	3
592.52	39
597.0	57
597.08	17
598.07	16
599.73	28
604.51	47
605.68	50
607.88	15
608.86	23
611.64	55
611.7	36
612.37	2
617.08	30
617.25	60
620.31	33
621.65	49
622.01	14
624.28	4
626.43	20
628.21	19
634.91	8
640.6	53
640.7	31
641.27	6
641.94	29
643.74	10
644.88	13
646.69	44
648.07	5
650.5	46
650.61	51
656.61	37
658.65	22
660.99	58
663.66	56
664.07	18
666.86	35
667.54	38
667.66	59
671.48	25
674.03	43
678.69	11
682.12	34
682.16	52
683.26	48
687.24	27
687.59	32
687.82	21
688.43	26
695.86	42
696.73	45
699.41	41
700.03	16
703.3	17
705.32	57
705.93	9
706.4	1
707.04	7
709.08	3
709.81	23
711.12	15
719.06	47
722.09	54
727.22	12
727.43	40
730.16	2
734.75	39
736.67	8
737.09	28
737.76	36
740.22	33
741.39	49
744.03	24
746.62	55
747.6	13
751.75	10
754.58	31
754.62	20
755.15	56
756.68	50
759.0	6
760.34	19
760.42	29
764.38	46
766.56	44
767.72	51
768.96	53
771.24	38
772.46	60
776.81	25
780.04	4
780.72	35
781.71	52
783.71	14
784.18	30
784.54	43
784.88	5
786.28	37
792.87	27
796.38	34
798.89	11
798.99	58
799.05	32
799.06	48
799.88	59
802.93	42
803.83	26
805.4	21
809.07	7
810.65	41
811.87	17
814.55	18
818.25	3
828.32	1
828.33	2
828.35	15
828.46	22
829.91	54
830.7	9
835.45	57
844.46	45
847.09	28
851.34	20
853.84	47
856.13	10
856.39	55
856.51	12
858.85	36
859.37	39
859.55	49
860.56	16
863.74	31
865.38	13
867.26	23
869.99	6
873.34	46
875.34	35
879.45	60
883.12	33
884.58	40
884.87	29
885.32	19
886.16	4
889.0	51
891.19	50
891.46	56
892.4	30
897.64	38
897.89	52
899.62	25
900.73	8
901.03	27
910.13	37
913.15	53
914.61	41
915.38	24
916.77	59
917.2	44
922.36	5
925.39	11
926.34	54
926.47	48
928.88	21
930.31	7
931.31	42
931.33	18
931.56	43
932.75	15
933.56	3
935.48	28
945.32	45
946.99	57
947.2	32
948.33	14
950.04	17
950.56	9
954.39	34
954.88	22
960.16	58
960.43	47
961.51	1
971.6	2
972.04	23
972.84	36
974.04	12
974.17	26
978.89	10
986.99	20
987.0	13
987.45	49
987.78	60
988.18	55
992.7	31
997.59	16
999.04	33
