0.0	-2.6319409558
0.01	-2.62479535611
0.02	-2.6202379011
0.03	-2.61217942856
0.04	-2.60669792058
0.05	-2.60126681196
0.06	-2.59630254885
0.07	-2.58834067497
0.08	-2.58068430715
0.09	-2.57467704467
0.1	-2.56640898692
0.11	-2.56005569388
0.12	-2.5522618231
0.13	-2.54607995355
0.14	-2.53965687404
0.15	-2.53180231035
0.16	-2.52675181683
0.17	-2.52060668702
0.18	-2.51383823774
0.19	-2.50787248106
0.2	-2.49974234127
0.21	-2.49289626756
0.22	-2.48737765763
0.23	-2.48190949203
0.24	-2.47750502159
0.25	-2.4700200873
0.26	-2.46406001076
0.27	-2.45860216397
0.28	-2.45327889521
0.29	-2.44870257114
0.3	-2.44215713311
0.31	-2.43476753466
0.32	-2.4267992351
0.33	-2.42044856683
0.34	-2.41448997471
0.35	-2.40683187675
0.36	-2.39984700752
0.37	-2.39399681259
0.38	-2.38919477444
0.39	-2.38426590283
0.4	-2.37745412628
0.41	-2.37115390936
0.42	-2.36640650007
0.43	-2.35995607353
0.44	-2.35407175525
0.45	-2.34754951223
0.46	-2.34069550436
0.47	-2.33579056219
0.48	-2.33156300548
0.49	-2.32663407831
0.5	-2.32192774814
0.51	-2.31740990263
0.52	-2.31062119966
0.53	-2.30568198799
0.54	-2.30050997345
0.55	-2.29424126384
0.56	-2.28683343775
0.57	-2.28217083812
0.58	-2.27734164837
0.59	-2.27062541811
0.6	-2.26626180939
0.61	-2.25836915336
0.62	-2.25068981962
0.63	-2.24334159539
0.64	-2.23691902219
0.65	-2.23114427901
0.66	-2.22545247287
0.67	-2.2208985375
0.68	-2.21623540682
0.69	-2.21052147896
0.7	-2.20307613557
0.71	-2.1975137868
0.72	-2.19268518655
0.73	-2.18541363103
0.74	-2.17965828667
0.75	-2.1738724899
0.76	-2.16922214258
0.77	-2.16240909464
0.78	-2.15721035059
0.79	-2.15156892336
0.8	-2.14556356661
0.81	-2.13763573173
0.82	-2.13319935416
0.83	-2.12828369499
0.84	-2.12229810865
0.85	-2.11594138968
0.86	-2.10792857987
0.87	-2.10009581203
0.88	-2.09398183832
0.89	-2.08698532988
0.9	-2.08271049883
0.91	-2.07737787523
0.92	-2.07101217641
0.93	-2.06654872614
0.94	-2.0619314508
0.95	-2.05632601704
0.96	-2.04881331837
0.97	-2.04116547082
0.98	-2.0353730189
0.99	-2.02877900515
1.0	-2.02286224148
1.01	-2.01799814701
1.02	-2.01281746941
1.03	-2.00677966649
1.04	-1.99984604691
1.05	-1.99496317387
1.06	-1.9905174253
1.07	-1.98290227102
1.08	-1.97689967323
1.09	-1.97188545656
1.1	-1.96672633164
1.11	-1.96032254352
1.12	-1.95446844946
1.13	-1.94718511644
1.14	-1.94174588723
1.15	-1.93666245877
1.16	-1.9311383198
1.17	-1.92459553747
1.18	-1.92024258329
1.19	-1.91450955887
1.2	-1.90759499464
1.21	-1.90272632099
1.22	-1.89842533907
1.23	-1.89057947705
1.24	-1.88267741833
1.25	-1.87848563032
1.26	-1.87404786426
1.27	-1.87002969005
1.28	-1.86348142325
1.29	-1.85893561601
1.3	-1.85387617024
1.31	-1.84640980864
1.32	-1.84111301833
1.33	-1.83369488301
1.34	-1.8258685466
1.35	-1.81946110038
1.36	-1.81177295376
1.37	-1.80555326262
1.38	-1.79788189612
1.39	-1.79092731609
1.4	-1.784216578
1.41	-1.78018140866
1.42	-1.77323464295
1.43	-1.7659300116
1.44	-1.76073429637
1.45	-1.75685332361
1.46	-1.75171963048
1.47	-1.74665327126
1.48	-1.73939458916
1.49	-1.73504281586
1.5	-1.73008816767
1.51	-1.72312409436
1.52	-1.7165945246
1.53	-1.7115467936
1.54	-1.70488897438
1.55	-1.70078772443
1.56	-1.69638953272
1.57	-1.68958306113
1.58	-1.68215686498
1.59	-1.67759342481
1.6	-1.67295072385
